"CellID","SAMPLE_DATE","Year","Cell","Emb1","Emb2"
"x4044",1999-08-04,1999,1274,-0.560088895694811,-0.353635763123669
"x4177",1999-08-10,1999,1313,-0.445996104377527,-0.298755097727285
"x4211",1999-08-03,1999,1324,-0.531034708097368,-0.243594062185299
"x4294",1999-08-03,1999,1349,-0.495705928416877,-0.265682612910267
"x4349",1999-09-20,1999,1372,0.480713664020133,0.60440953075684
"x4357",1999-09-20,1999,1377,0.607763418464183,0.470679394886717
"x4444",1999-09-23,1999,1412,0.526844225610419,0.456476372822202
"x4660",1999-09-20,1999,1501,0.672512377985235,0.275667320455556
"x4670",1999-09-20,1999,1511,0.560791063137441,0.314045778966996
"x470",1999-08-09,1999,5,0.125200809335094,-0.390650739177414
"x4742",1999-09-20,1999,1546,0.673563494573064,0.333413045630477
"x4749",1999-09-20,1999,1553,0.814370295710249,0.46970432861002
"x4820",1999-09-20,1999,1584,0.890637648768222,0.403838213381952
"x4850",1999-09-20,1999,1612,0.727764627676783,0.156370838748335
"x4878",1999-08-03,1999,1622,-0.683449671660974,-0.351972666141736
"x4962",1999-08-03,1999,1666,-0.538405803483541,-0.284929097014726
"x4986",1999-09-20,1999,1668,0.790269272330676,0.250754254542671
"x5019",1999-09-20,1999,1695,0.695041084305718,0.303199181017807
"x5030",1999-09-20,1999,1702,0.857551640638829,0.430282034432554
"x5033",1999-09-20,1999,1705,0.819583694309777,0.292263090757264
"x5104",1999-09-20,1999,1734,0.360077720983527,0.295114149811551
"x5113",1999-09-20,1999,1741,0.814634527178344,0.296107576839335
"x5162",1999-09-20,1999,1757,0.742394946776977,0.434430142723918
"x5285",1999-09-20,1999,1823,0.540366227209396,0.284321892098565
"x5286",1999-09-20,1999,1824,0.691422442506481,0.594330998150207
"x5446",1999-09-20,1999,1881,0.583649305448881,0.235239838262044
"x549",1999-08-09,1999,27,-0.163663862143316,-0.370351600386006
"x5537",1999-09-23,1999,1916,0.785888213621783,0.472971468109853
"x5563",1999-09-21,1999,1919,0.81331319557568,0.529386178279836
"x5564",1999-09-21,1999,1920,0.840394178106745,0.424789566788391
"x5650",1999-09-21,1999,1957,0.693732505372773,0.548908859056975
"x5733",1999-09-21,1999,1988,0.858725790609963,0.270040512682187
"x5735",1999-09-21,1999,1990,0.727927127971295,0.319571316698525
"x5842",1999-09-10,1999,2018,1.17232615711971,0.162246380961619
"x5846",1999-09-10,1999,2022,0.255726622724922,0.059781881610824
"x5892",1999-09-21,1999,2040,0.849844244911157,0.517421627669666
"x5977",1999-09-21,1999,2062,0.631980662967953,0.185997273363123
"x6007",1999-08-31,1999,2067,-0.152662313945393,-0.385514103013678
"x6059",1999-09-21,1999,2080,0.496309779994994,0.594402527544518
"x6173",1999-08-31,1999,2105,0.0241477460444117,-0.230638655085589
"x618",1999-08-09,1999,45,0.269762061990687,-0.280168642293783
"x6186",1999-09-10,1999,2107,0.522652448441144,0.0976370980563718
"x619",1999-08-09,1999,46,0.144793482828416,-0.259221362989745
"x621",1999-08-09,1999,48,0.397288351781243,-0.147310996738014
"x6226",1999-09-21,1999,2118,0.757313326845359,0.64608204072842
"x6227",1999-09-21,1999,2119,0.997717711023854,0.367572801017344
"x6252",1999-08-31,1999,2123,-0.0493459505953733,-0.371933177726686
"x6254",1999-08-31,1999,2125,-0.412904600966276,-0.421775540017671
"x630",1999-08-09,1999,57,0.143997072742652,-0.31948263514518
"x633",1999-08-09,1999,60,-0.305477539969345,-0.339075922358821
"x6334",1999-08-31,1999,2143,-0.260371154687559,-0.404423397599516
"x6336",1999-08-31,1999,2145,-0.517577988954871,-0.44829988016059
"x6394",1999-09-21,1999,2161,0.819865559186822,0.354064712138075
"x640",1999-08-09,1999,61,-0.234928506895055,-0.290233478359202
"x6417",1999-08-31,1999,2163,-0.477571598450865,-0.46809988515228
"x6418",1999-08-31,1999,2164,-0.151443529209864,-0.37425506666273
"x642",1999-08-09,1999,63,0.123859172338811,-0.359741482459156
"x6501",1999-08-31,1999,2183,-0.379709920908406,-0.415879432501452
"x6533",1999-09-07,1999,2203,1.89639317552195,0.67684332906199
"x6631",1999-09-07,1999,2233,0.0293959995334662,-0.150141616468488
"x6632",1999-09-07,1999,2234,0.0862650378696695,-0.132730486124136
"x6646",1999-09-13,1999,2241,0.843163359951216,0.269943762113717
"x6771",1999-09-10,1999,2273,0.321587589084831,0.0214522469746233
"x6780",1999-09-07,1999,2282,0.908345228379744,0.0505782432544309
"x683",1999-08-03,1999,66,-0.34465496300692,-0.312430394294528
"x684",1999-08-03,1999,67,-0.278110659444899,-0.265082162087313
"x6850",1999-09-10,1999,2294,0.2043356823158,-0.0695461845059454
"x6892",1999-09-13,1999,2320,0.300493592152914,0.0695674193616451
"x7119",1999-09-07,1999,2392,0.107160568508246,-0.0695672020548977
"x7130",1999-09-07,1999,2403,0.124086424666572,-0.139968506092983
"x7295",1999-09-07,1999,2459,0.0947635835001301,-0.147512801860803
"x7354",1999-09-10,1999,2462,0.210373152501526,-0.0306704397129712
"x768",1999-08-03,1999,88,-0.312323869179708,-0.264343344169401
"x773",1999-08-03,1999,93,-0.385936639041538,-0.29752284299835
"x7777",1999-09-10,1999,2580,0.574762041754913,0.340178967053934
"x784",1999-08-09,1999,101,0.179110726147939,-0.181916181578012
"x7859",1999-09-10,1999,2598,0.277082827377471,-0.0614012936308196
"x7871",1999-09-07,1999,2610,1.2817355900995,0.493551704096852
"x7874",1999-09-07,1999,2613,0.784851472196159,0.220350164373169
"x8110",1999-09-10,1999,2662,0.265899423963483,-0.0616531942490977
"x8213",1999-09-07,1999,2697,0.133064668792152,-0.0754534413230002
"x8303",1999-09-07,1999,2720,0.198886984255534,-0.155315902618978
"x8362",1999-09-10,1999,2721,0.328744970018383,-0.0407653216211711
"x8534",1999-09-08,1999,2747,1.55161317552113,0.840089153174601
"x8552",1999-09-07,1999,2761,0.578611889948118,1.04600898924931
"x8553",1999-09-07,1999,2762,0.636333268004838,0.20303629261455
"x8613",1999-09-08,1999,2763,0.45214395489059,0.197868972013003
"x8623",1999-09-08,1999,2773,0.628828865489183,0.0831611813264601
"x8630",1999-09-08,1999,2779,0.230195374627456,-0.067153232248398
"x868",1999-08-09,1999,125,-0.152859811091808,-0.263845222713256
"x8695",1999-09-08,1999,2789,0.626520350682258,0.832285149519372
"x8706",1999-09-08,1999,2800,0.257621942087154,-0.092741094302627
"x8766",1999-09-08,1999,2813,0.223252449049826,-0.0836215515515524
"x8767",1999-09-08,1999,2814,0.258531421102851,-0.107880512288245
"x8768",1999-09-08,1999,2815,0.217859263082502,-0.0993643577634702
"x8775",1999-09-08,1999,2822,0.224698731165309,-0.0269306083358279
"x8779",1999-09-08,1999,2826,0.347937957055104,-0.153698559719799
"x8803",1999-09-07,1999,2846,0.289072369801608,-0.104775412803324
"x8804",1999-09-07,1999,2847,0.278927724908882,-0.0282092131766422
"x8858",1999-09-08,1999,2848,0.255912970377816,0.05044154857312
"x8941",1999-09-09,1999,2864,0.365248477809457,-0.0544308935821156
"x8944",1999-09-09,1999,2867,0.405339616295392,-0.0445693668343705
"x8946",1999-09-09,1999,2869,0.503277656851134,0.0394759380316432
"x8950",1999-09-09,1999,2873,0.591795912631375,0.755294085687162
"x8954",1999-09-09,1999,2877,0.413556129266114,-0.0918744088926936
"x8956",1999-09-09,1999,2879,0.374823447238545,-0.064230862439008
"x9024",1999-09-09,1999,2880,0.369496342656614,-0.044216470209658
"x9028",1999-09-09,1999,2884,0.709838319388783,0.105138534409481
"x903",1999-08-12,1999,133,0.124116083958943,-0.364973421013226
"x9032",1999-09-09,1999,2888,0.242750828652011,0.269011275074617
"x9034",1999-09-09,1999,2890,0.206541419449925,0.246374609031407
"x9039",1999-09-09,1999,2895,0.408879973729655,-0.0131495023847683
"x907",1999-08-12,1999,137,0.0764235499639446,-0.13108769027376
"x9114",1999-09-09,1999,2899,0.80459237999641,-0.00936157332003274
"x9205",1999-09-09,1999,2915,0.491152408469436,0.098588247713702
"x951",1999-08-09,1999,147,-0.103556279985044,-0.257030321902181
"x9543",1999-09-09,1999,2946,0.863992377413032,0.403316049640689
"x9549",1999-09-09,1999,2952,0.400126200903014,0.122449221729632
"x9550",1999-09-09,1999,2953,0.674795413734062,0.798184037750669
"x9783",1999-09-14,1999,2975,0.456917049977429,0.428831793209543
"x9792",1999-09-09,1999,2984,0.893708518403136,1.02816319247207
"x983",1999-08-12,1999,152,0.166887608032526,-0.308893927632805
"x994",1999-08-12,1999,163,0.250839110993571,-0.300674726541196
"x9948",1999-09-14,1999,3005,0.263052618361048,0.465094893611954
"x10203",2000-09-01,2000,3057,-0.0203567220900739,0.0244823715690436
"x10207",2000-09-01,2000,3061,-0.074734389733873,-0.0652855734431931
"x10215",2000-09-01,2000,3064,0.12593421054774,0.0181037213667725
"x1319",2000-07-17,2000,226,0.167259618838349,0.177150659372697
"x1792",2000-08-16,2000,374,0.384277004877366,0.0961343662292847
"x1806",2000-07-17,2000,388,0.105127584789936,0.175269447033019
"x1872",2000-08-16,2000,416,0.249521897810146,0.0198013450041736
"x1873",2000-08-16,2000,417,-0.173307576337481,0.0193014030607755
"x1876",2000-08-16,2000,420,-0.0039327590028541,0.067821524302156
"x1886",2000-07-17,2000,423,0.0494811219577845,0.20810113823231
"x1909",2000-07-17,2000,446,0.346039002345622,0.260983438741897
"x1955",2000-08-16,2000,456,0.214453000551866,0.0226379116934054
"x1997",2000-07-17,2000,484,-0.0222720288633116,0.139020561383631
"x2036",2000-08-16,2000,488,-0.0988187894057077,-0.017090966340146
"x2037",2000-08-16,2000,489,0.0234630345903696,-0.00393137903079901
"x2056",2000-07-17,2000,491,0.109501917632556,0.196561048549536
"x2062",2000-07-17,2000,497,0.102162788386007,0.185662470518385
"x2078",2000-07-17,2000,513,0.0529399204639245,0.183248928934577
"x2119",2000-08-16,2000,519,0.298803859639481,0.0497734139489114
"x2162",2000-07-17,2000,547,0.167559079261049,0.180628414219963
"x2164",2000-07-17,2000,549,0.321868584372111,0.185044580700282
"x2234",2000-07-18,2000,568,0.0154896656602599,0.129677154729992
"x2282",2000-08-16,2000,582,-0.0726995566139366,0.0046948249810046
"x2664",2000-07-18,2000,688,0.174983855696038,0.182097999611607
"x2803",2000-09-25,2000,721,-0.332846170853481,-0.253565597127285
"x2804",2000-09-25,2000,722,-0.107911033903879,-0.0575213711738352
"x2806",2000-09-25,2000,724,-0.0409059899832144,-0.0414996457244134
"x2808",2000-09-25,2000,726,-0.0306774150372721,-0.0402297440702543
"x2878",2000-09-25,2000,757,-0.317421845461511,-0.22099190495523
"x2879",2000-09-25,2000,758,-0.328877132622832,-0.219083520428566
"x2885",2000-09-25,2000,764,-0.290132638122814,-0.117185953571805
"x2960",2000-09-25,2000,796,-0.0840985255539126,-0.0427140399077741
"x2965",2000-09-25,2000,800,-0.341843053441615,-0.120554490321174
"x2966",2000-09-25,2000,801,-0.177729553824767,-0.129297796457205
"x3128",2000-07-27,2000,874,0.286515590579144,0.201791500511831
"x3165",2000-07-18,2000,894,0.137888674768139,0.202204788346848
"x3294",2000-07-27,2000,945,0.411364636976192,0.274234970786797
"x3295",2000-07-27,2000,946,0.401609511217199,0.171641630056317
"x3296",2000-07-27,2000,947,0.148210069161552,0.164426413823307
"x3337",2000-07-18,2000,969,0.150165882884275,0.216198770068806
"x3345",2000-07-18,2000,977,-0.0574828231757296,0.18337018146126
"x3492",2000-07-18,2000,1029,0.100427460834903,0.150717700383032
"x3600",2000-08-29,2000,1091,0.0692755933322742,-0.00874329557390816
"x3664",2000-07-18,2000,1112,0.13598358672618,0.135067164148225
"x3683",2000-08-29,2000,1129,-0.0395929909487334,-0.00954625239168595
"x3712",2000-07-27,2000,1137,0.353788371635159,0.163883095284626
"x3854",2000-08-29,2000,1205,-0.110805534149584,-0.0279084184027497
"x3855",2000-08-29,2000,1206,0.00686211973746477,0.0214134913917178
"x3877",2000-09-25,2000,1209,-0.0346122756710596,-0.0341404856894511
"x388",2000-09-07,2000,1,0,0
"x389",2000-09-11,2000,2,0,0
"x3942",2000-08-28,2000,1242,0.0724966749049374,-0.0142054637750733
"x4023",2000-08-28,2000,1271,0.115861359794982,-0.0308582071872996
"x4095",2000-07-18,2000,1289,0.174917547252216,0.14178235321466
"x4127",2000-07-27,2000,1299,0.162560826965232,0.180903201438009
"x4189",2000-08-28,2000,1322,-0.0971577300247982,-0.0298078451263272
"x4378",2000-07-27,2000,1380,0.0885395309764389,0.173371254216297
"x4411",2000-08-29,2000,1382,0.0564047028902692,-0.0594267059423392
"x4444",2000-08-28,2000,1412,0.0153754984460281,-0.00906630085662272
"x4523",2000-08-28,2000,1444,-0.0467154112001868,-0.0486493555990697
"x4525",2000-08-28,2000,1446,-0.221823367390334,-0.0549652553450318
"x4526",2000-08-28,2000,1447,-0.431414448783642,-0.0538731843520899
"x4599",2000-08-28,2000,1479,-8.56526409105289e-05,-0.0373779461696208
"x4602",2000-08-28,2000,1482,-0.0611843649251588,-0.0416358959891443
"x4611",2000-08-28,2000,1491,0.332640787140846,-0.0437203476520009
"x4661",2000-08-29,2000,1502,-0.0776668539360087,-0.019222500139946
"x4662",2000-08-29,2000,1503,0.102690252387915,0.0376589941557433
"x4696",2000-08-28,2000,1536,0.168322068947262,0.0366722216827942
"x470",2000-09-11,2000,5,-0.224600854106804,0.0731147399953124
"x4711",2000-07-26,2000,1539,0.178876347595995,0.110362617638944
"x4779",2000-08-28,2000,1580,0.139091923044733,0.0374515731849139
"x4856",2000-08-29,2000,1618,-0.304572799648897,-0.00719570020335886
"x4985",2000-08-29,2000,1667,-0.0743554449664632,-0.0229608961792777
"x5029",2000-08-28,2000,1701,-0.105401749701399,-0.0394092344808574
"x5033",2000-08-28,2000,1705,-0.0923106803037432,0.00139570554279541
"x5069",2000-08-29,2000,1707,-0.0270261435864391,-0.0176108750584863
"x5117",2000-08-28,2000,1745,0.108312609685528,0.0374266995698431
"x5190",2000-08-29,2000,1774,-0.3248901624272,-0.0413306766787719
"x5239",2000-08-29,2000,1791,0.269022826578228,0.0940173093697484
"x5241",2000-08-29,2000,1793,-0.000787573010575601,-0.0370934319734733
"x5246",2000-08-29,2000,1797,-0.00264194512125895,-0.0457934061583296
"x536",2000-09-07,2000,14,-0.11308652174065,-0.172589522583698
"x537",2000-09-07,2000,15,-0.0110650499585076,-0.00629834018648073
"x538",2000-09-07,2000,16,0.147706978226774,-0.0822287022727821
"x5428",2000-08-29,2000,1865,-0.0862905261674005,-0.0107616140568366
"x5508",2000-08-29,2000,1894,-0.2203948062517,-0.0322063947111748
"x5511",2000-08-29,2000,1897,-0.153776085894666,-0.0131778344380965
"x5537",2000-09-28,2000,1916,0.140231853965912,-0.0954412835155085
"x555",2000-08-17,2000,33,-0.11049436792294,0.158610255260338
"x5561",2000-08-29,2000,1917,0.142804875242362,0.0405444863801639
"x5567",2000-08-29,2000,1923,-0.122399961047278,-0.00767702862282567
"x5570",2000-08-29,2000,1926,-0.0177081126926722,0.0243757772059216
"x560",2000-08-17,2000,38,0.230473078997142,0.115688161184254
"x5606",2000-08-28,2000,1944,-0.062424358152311,-0.0446784138288748
"x5611",2000-08-28,2000,1949,-0.0170697452678361,0.0253524929856517
"x5621",2000-09-28,2000,1950,0.0468411751817702,-0.062107653666992
"x5646",2000-08-29,2000,1953,-0.0857037389240589,-0.0678261783423704
"x5648",2000-08-29,2000,1955,-0.199015727552403,-0.0354273900671834
"x5653",2000-08-29,2000,1960,-0.042074761439813,-0.0139072368859574
"x5654",2000-08-29,2000,1961,0.106447780239835,0.0504373439495748
"x5811",2000-08-29,2000,2010,0.0636907816800341,-0.0366810286021667
"x5813",2000-08-29,2000,2012,0.0247921174228993,-0.0604335385752607
"x5842",2000-09-05,2000,2018,-0.593447310545571,-0.206102725078835
"x5843",2000-09-05,2000,2019,-0.567947735568617,-0.184438155645299
"x5923",2000-09-05,2000,2045,0.0615601118021875,-0.059849534726189
"x597",2000-08-01,2000,39,0.197218245736323,0.285387282848119
"x597",2000-08-07,2000,39,0.243468234516429,0.279477744642735
"x5976",2000-08-29,2000,2061,0.00630459313354238,-0.0911444036952625
"x599",2000-08-07,2000,41,0.153977150826039,0.198499671599289
"x6090",2000-09-06,2000,2086,-0.0239621386571878,-0.0456561800381905
"x6170",2000-09-06,2000,2102,0.0558282416707533,-0.0109532523400497
"x622",2000-09-07,2000,49,0.312368353621751,0.258953947607596
"x6252",2000-09-06,2000,2123,-0.390536894992646,-0.225633300267398
"x6254",2000-09-06,2000,2125,0.0369182970038236,-0.0490366023270029
"x627",2000-09-07,2000,54,0.0637487103771142,-0.082298279872774
"x6334",2000-09-06,2000,2143,-0.412371049952043,-0.247411007658792
"x6335",2000-09-06,2000,2144,-0.217432607968168,-0.0442236318332999
"x6394",2000-08-29,2000,2161,-0.101757813728935,-0.0215499915013821
"x6418",2000-09-06,2000,2164,-0.418067721836086,-0.310314966094356
"x644",2000-08-17,2000,65,0.0591788052149224,-0.0995141689265027
"x6501",2000-09-06,2000,2183,-0.206243780186594,0.130805581442581
"x6631",2000-08-30,2000,2233,-0.0768258129758093,-0.0788177824507609
"x6632",2000-08-30,2000,2234,-0.0821158262652742,-0.0654430838426377
"x6644",2000-09-25,2000,2239,-0.0569724204381005,-0.0512172253418477
"x6646",2000-09-25,2000,2241,0,0
"x6703",2000-08-30,2000,2265,-0.183026711673249,-0.0627578670832434
"x6785",2000-08-30,2000,2287,-0.0274340716378741,0.0639034387003191
"x6892",2000-09-25,2000,2320,0.0535247669250541,-0.0496552658429301
"x6951",2000-08-30,2000,2338,-0.0383019326688149,-0.0716085221363222
"x7046",2000-08-30,2000,2374,-0.0440756360124325,-0.0522222842111297
"x708",2000-09-07,2000,79,-0.112055039405923,0.0627842397317251
"x725",2000-08-17,2000,82,0.083515093693074,-0.0554958999893018
"x7359",2000-09-07,2000,2467,-0.242020292483526,-0.18746678722876
"x769",2000-08-07,2000,89,0.221745748215006,0.0483854645357374
"x771",2000-08-07,2000,91,0.0778479930955466,0.0920949407664304
"x782",2000-09-07,2000,99,-0.152419830155237,-0.127970278794599
"x8026",2000-09-07,2000,2640,-0.157301344914843,-0.0858012023436822
"x8298",2000-09-05,2000,2715,0.0301771434062379,-0.0537278838155456
"x8362",2000-09-07,2000,2721,-0.0648874159378822,-0.0856813590627569
"x8363",2000-09-07,2000,2722,-0.067591659240884,-0.0693070568920407
"x861",2000-09-07,2000,120,0.0334091618706798,-0.0633871310606295
"x8613",2000-08-31,2000,2763,0.381024561972175,-0.00305381207458948
"x8637",2000-09-05,2000,2786,-0.150067447412452,-0.0820279023269325
"x8697",2000-08-31,2000,2791,0.665334822684453,0.00495564639499723
"x8702",2000-08-31,2000,2796,0.0222566478983648,-0.0527273930847415
"x8719",2000-09-05,2000,2811,0.00176942123000342,-0.114682739555098
"x8766",2000-08-31,2000,2813,-0.137638989181683,-0.0266937419384169
"x8768",2000-08-31,2000,2815,0.0198972783027522,-0.0441458238988832
"x8770",2000-08-31,2000,2817,0.256004610590936,0.123169743065896
"x8772",2000-08-31,2000,2819,0.00499652186470373,-0.0236950621532223
"x8773",2000-08-31,2000,2820,0,0
"x8776",2000-08-31,2000,2823,-0.0204042578814979,-0.00999950956064375
"x8779",2000-08-31,2000,2826,0.0852065340530943,-0.017201390190188
"x8783",2000-08-31,2000,2830,0.0275993103783171,-0.0565118812046856
"x8795",2000-08-31,2000,2842,-0.0223401212299232,-0.036554417938059
"x8803",2000-09-05,2000,2846,0.0285046452598492,-0.0560870571693959
"x8804",2000-09-05,2000,2847,-0.0329797884384017,-0.0518629537669923
"x8858",2000-08-31,2000,2848,0.0154809146125855,-0.00742436017805906
"x8946",2000-08-31,2000,2869,0.0731821701861129,-0.00272886736857117
"x8948",2000-08-31,2000,2871,0.0983849767543551,0.0159896035546728
"x8951",2000-09-01,2000,2874,0.214718111524296,0.0678681403281538
"x8953",2000-09-01,2000,2876,0.232115781841931,-0.0474893886725967
"x8954",2000-09-01,2000,2877,0.0392958103397143,-0.0658050432602422
"x8956",2000-09-01,2000,2879,0.0797056014432149,-0.0516235970456014
"x9024",2000-08-31,2000,2880,0.090960834585465,-0.0219890177337254
"x9030",2000-09-01,2000,2886,0.201698111586794,0.0106029302251134
"x9032",2000-09-01,2000,2888,0.0244299802710348,0.0877565263698952
"x9036",2000-09-01,2000,2892,0.0527161839182091,0.0176028396316139
"x907",2000-07-17,2000,137,0.0897746307279325,0.180892775152428
"x9109",2000-09-21,2000,2896,-0.167889990479168,-0.0846594176687542
"x9200",2000-09-01,2000,2910,0.105302432061977,0.0137442861394303
"x9283",2000-09-21,2000,2916,-0.331760521143289,-0.197965041835622
"x9367",2000-09-21,2000,2923,-0.0106069533392844,-0.0517674472001177
"x9453",2000-09-01,2000,2931,0.0513807961317713,-0.00031510811054208
"x9698",2000-09-01,2000,2961,0.868523954787417,-0.102261922504678
"x9709",2000-09-01,2000,2968,0.0721302351730193,-0.0351339322632963
"x9787",2000-09-01,2000,2979,0.114905783306524,0.0370527187031595
"x986",2000-07-17,2000,155,0.0999630936692345,0.168671262667736
"x10204",2001-09-18,2001,3058,0.419201424770286,0.1460361070038
"x10206",2001-09-18,2001,3060,0.400385659945126,0.200087942619691
"x10215",2001-09-18,2001,3064,0.188726622748716,0.176281456265005
"x1030",2001-09-27,2001,165,0.105536175491593,0.225057931613278
"x1712",2001-09-05,2001,337,-0.00278199282071541,0.00186286157506047
"x1714",2001-09-05,2001,339,-0.0104389287298916,-0.0034376071902677
"x1790",2001-09-15,2001,372,-0.0953952584713764,0.0276670997769236
"x1796",2001-09-05,2001,378,0.210395986386944,0.0984549683074681
"x1798",2001-09-05,2001,380,0.0114905178608976,0.0959372049771321
"x1799",2001-09-05,2001,381,-0.0161434664246375,0.09081555047925
"x1800",2001-09-05,2001,382,-0.013861381783679,0.0861859576096706
"x1830",2001-08-08,2001,412,0.457541383012959,0.182843167442034
"x1873",2001-09-15,2001,417,-0.178846470668717,0.0722227425220013
"x1874",2001-09-05,2001,418,-0.168245753315793,0.0939368042045296
"x1876",2001-09-05,2001,420,-0.135043367875678,0.0955876330110423
"x1897",2001-08-09,2001,434,0.528089733548803,0.149277284483045
"x1916",2001-08-08,2001,453,0.142486221641744,0.0486542242378697
"x1954",2001-09-15,2001,455,-0.0540395186543898,0.0294433216111404
"x2118",2001-09-15,2001,518,0.0285795321348194,0.0222235375456063
"x2150",2001-08-09,2001,535,-0.107800806201806,0.066080268777991
"x2163",2001-09-28,2001,548,-0.0623770301547687,0.0926557824848276
"x2199",2001-09-15,2001,550,0.110038546769599,0.0939993201966433
"x2200",2001-09-05,2001,551,0.147209299889255,0.129169380397216
"x2222",2001-09-05,2001,560,-0.214009517885962,0.0775842098365864
"x2232",2001-08-09,2001,566,-0.165752795628316,0.0450620158976699
"x2282",2001-08-22,2001,582,0.0588538127178241,0.0625772951892334
"x2283",2001-09-15,2001,583,-0.0418055219620485,0.0640177445320079
"x2316",2001-08-09,2001,586,-0.103253683024771,0.010634958946942
"x2647",2001-08-09,2001,671,-0.0698571513036236,0.00454935474519148
"x2732",2001-08-09,2001,698,-0.0468564106114899,-0.0171378639226926
"x2751",2001-08-08,2001,717,0.486705702901296,0.114048317956741
"x2807",2001-09-13,2001,725,0.116944439728309,0.0927405832929784
"x2808",2001-09-13,2001,726,0.09187611355263,0.0968110426843383
"x2817",2001-08-09,2001,735,0.0595845824233495,0.00444515903911079
"x2885",2001-09-13,2001,764,-0.0575749335989251,0.0416668659160407
"x2888",2001-09-13,2001,767,-0.492901169168194,-0.00720298146375627
"x2961",2001-09-13,2001,797,0.10881612796604,0.0926102760255467
"x2965",2001-09-13,2001,800,-0.285160989143558,0.0368796004547063
"x2966",2001-09-13,2001,801,-0.561968108779678,0.0267740130210424
"x2968",2001-09-13,2001,803,-0.384769450563349,0.0372715700939421
"x3130",2001-09-13,2001,876,-0.528938240336037,0.00465259427310568
"x3163",2001-08-09,2001,892,0.28972468267147,0.0188878660143811
"x3170",2001-08-09,2001,899,0.22082477881882,0.137164015153136
"x3175",2001-08-08,2001,904,0.392943660495904,0.243555396298397
"x3213",2001-09-13,2001,911,-0.121994824512063,0.0624680323475641
"x3261",2001-08-08,2001,941,0.293687954663631,0.0903012324009509
"x3264",2001-08-08,2001,944,0.295867831939243,0.264719337129834
"x3348",2001-09-28,2001,980,-0.0378202422384104,0.067294575862682
"x3377",2001-09-13,2001,981,-0.190074354378033,-0.0102486478085616
"x3379",2001-09-13,2001,983,0.168680640493774,0.0958407736741958
"x3596",2001-08-08,2001,1087,0.226015711180283,0.173359560790384
"x3598",2001-08-08,2001,1089,0.137828137804846,0.279177660662124
"x3626",2001-09-13,2001,1096,-0.105497478023171,0.0666849516955486
"x3629",2001-09-13,2001,1099,-0.205873278207661,0.0289133357689123
"x3766",2001-08-08,2001,1166,0.199826199428249,0.0198057459289176
"x3769",2001-08-08,2001,1169,0.248565735103754,-0.0135949853449182
"x3843",2001-08-09,2001,1195,0.130415984189066,-3.727401731594e-05
"x388",2001-09-27,2001,1,-0.573220805075339,-0.133156489464251
"x3942",2001-09-24,2001,1242,0.130504295606466,0.0882083904194624
"x3961",2001-09-13,2001,1245,-0.163139701084697,-0.028396414631383
"x4211",2001-09-13,2001,1324,-0.022438183831673,0.0480434200375179
"x4378",2001-08-16,2001,1380,0.234661570720973,0.0898430164526195
"x4427",2001-09-05,2001,1398,-0.155958473330326,0.0273531695118724
"x4443",2001-09-05,2001,1411,0.0625231210996516,0.071999190787722
"x4545",2001-08-16,2001,1450,0.20071352172846,0.0374418710083306
"x4629",2001-08-16,2001,1494,0.300348663927223,-0.025262056460456
"x4685",2001-09-05,2001,1526,-0.0855262809504887,0.0669689811789144
"x4686",2001-09-05,2001,1527,-0.108443158927124,0.101266371506202
"x469",2001-09-27,2001,4,0.197334040536378,-0.0638661868273451
"x4695",2001-09-05,2001,1535,-0.812588896487236,0.124566386263716
"x4710",2001-08-16,2001,1538,0.0959865808362744,0.0444626368407425
"x472",2001-09-27,2001,7,0.178856836622201,-0.0763202160189662
"x4737",2001-09-05,2001,1541,-0.16950896081969,0.047365195486731
"x4745",2001-09-05,2001,1549,0.016584036076577,0.0595953359121184
"x476",2001-08-21,2001,11,-0.153304021673005,-0.203833078927312
"x4932",2001-09-05,2001,1651,0.158419353590158,0.0963259585016176
"x4939",2001-09-05,2001,1658,-0.264843019109785,0.00604974446550449
"x4996",2001-09-05,2001,1678,0.123579123377282,0.0816585279510645
"x5004",2001-09-05,2001,1680,-0.0929897141163025,0.0428303715320976
"x5008",2001-09-05,2001,1684,-0.226347898672043,0.0158164123847498
"x5021",2001-09-05,2001,1697,-0.367867978112968,0.0499453461213283
"x5073",2001-09-05,2001,1711,0.0119960911134398,0.0714083721956088
"x5080",2001-09-05,2001,1718,0.0370382927590318,0.0746086091805112
"x5117",2001-09-05,2001,1745,-0.051056559873609,0.00752047285190347
"x5162",2001-09-05,2001,1757,-0.120567821515034,0.0340846122841719
"x5197",2001-09-05,2001,1781,-0.0434711559421853,0.035545446447625
"x535",2001-09-27,2001,13,0.317224196545505,0.135349417544229
"x542",2001-09-27,2001,20,0.813679378584019,0.151265085490622
"x5451",2001-09-05,2001,1883,0.142722928265154,0.0789966815571806
"x5490",2001-09-06,2001,1893,-0.201158460385439,0.0132209222929502
"x5571",2001-09-06,2001,1927,-0.0740408841428416,0.0702473428582696
"x558",2001-09-27,2001,36,0.409154140335266,0.187114777239413
"x5654",2001-09-06,2001,1961,-0.113811151614215,0.0785922675129924
"x5725",2001-09-06,2001,1980,-0.0277841960457619,0.0765737298032757
"x5809",2001-09-06,2001,2008,-0.054541451407303,0.0552651775716328
"x5847",2001-09-07,2001,2023,0.0305584463134565,0.0513421434570153
